pokemon_names,img_front_a_hashes,img_back_a_hashes,img_front_p_hashes,img_back_p_hashes,img_front_d_hashes,img_back_d_hashes,img_front_crop_hashes,img_back_crop_hashes,img_front_large_crop_hashes,img_back_large_crop_hashes
weedle,1070f87870713b1e,080e1f1e0e8edc78,bd999c9c8c898191,b3333636262b2b3b,64e092e284c3e678,5878b6b85e1c98e1,"8c78d0c60733eef8,c7c9c4b0f0b1cbf2,b8882336abaac6e5,2cdc38f1c332a4d0,8d630f5926a8c9c9,2a632e1c34ae98c9,64e092e284c3e678","c2e0e49c1f3388e0,1c6cdcc2e0720c90,e24e1b932a2a9c58,c8c4e17034a3d2f4,4e310f659bea6c6c,ab298bc7d38ae66c,5878b6b85e1c98e1","364eb870e991f176,f8c0268633aadcd0,c6c9c4e0f0d1f6d8,f8ecd2a0d2c0f070,b8882337ab8ac6f1,7de0c0a4ada9c9f5,71e4e2e3f8f892ec,2c5c38f1c2a28ce0,8cd32f1da6a8c9e3,c686a39391ccf23d,9a6a271d368ed9eb,ccc6c4c8f0618264,80a0387c3e0e0701,6cd2d0a9800400a0,e1c98c0e0e0f8783,43b3898d86dadfd5,61c080c0e061a2c8,c0830103454a84d0,108d80d068623a5c,e0d2a141c14926d0,e08101014105b2d4,f0c281048991b6c8,64e092e284c3e678,e3cd18391b665c3b,8e1b39395961338e","9084c2f168763091,e0dc9b9e33aac4f4,1c6cdce0606490e4,e0c8a4e2a4c0f0f1,c2ee1b132aae9c70,41f8dcd240626c40,71d8b818e0e086c8,c8c4e170aca2c6f8,ce340b479aea6c38,9c9e3a3666ccb001,a6a91b47938e6428,c89c5cecf078b6c1,1e7861c180800000,c9a4944aaed7c3a2,7864ce8f8f0f0602,3d326a4296a40444,79bceeec70799acc,fc3e7f3f5dadcaf0,c70ebef4e999a044,f8b47a7c5c6182e4,f87e7b7d3d5fa2d4,f0bc7e9f4e6292cc,5878b6b85e1c98e1,384cc7632789c523,8e2763636579338e"
kakuna,3cff767e7e7e3c10,3cff6e7e7e7e3c08,bfbfafabaaaac9c8,bfbfafabaaaaeb62,f08686988adcc060,f09e9ee68ec4f839,"e086268e9e9c9e9c,269ef3f032e8f26c,c33e2244c891e244,cce3be7cbdc93b92,4ce593691c0e330b,a6210cb28dc6e071,f08686988adcc060,26439b154c9997bc","f89e9b8e868686c6,9b8010f0a3e0b0c9,3c83bbd5ec76b84d,cc3882c1426c23b6,cd583661c78d332b,9a3bcfb24e9cf871,f09e9ee68ec4f839,9a2d2657cd6616c2","70c48ab6a6a68c92,cda6e6f3d9603c0f,4e98366ad0a481c3,14fef3f0bae8f26c,8f8190d245692294,e566d2bbe964caf0,2ce6938c86d0a7dd,fb6ec2d4a599e3db,326cd4a5c5759c62,c33e2244c8b14244,f6b693a9a4c6f03c,bc45d2bcdd6932de,3865d3f91c0633c8,99cde6d0b8878e98,c6a32984bacdc660,cc2229a4dada6eb8,f08686988adcc060,264b99054c9997bc","f1dcae929a9aceb6,4c9a983064c1830f,8d8693a9f4ca603c,978020f0a2e0b0c9,0e76f6b45d69bbd6,5899b42268d9acf0,4b9836ca96f01a44,2089bcd45a623824,b3c9d45a5c51c6b9,3c83bbddec72bd4d,9092366ada9cf0c2,c25db4c24469b384,a3593460c79f33ec,664c98f0e21c8ee6,9c326bdea24c9cf9,ccbb6bdaa4a489e2,f09e9ee68ec4f839,9a2d2657cd6616c2"
beedrill,23373f5fdf080000,c4ecfcfafb100000,ff7e4e4f4e4d4d0d,0084e4e4e4e6a6a6,6fee6eb6b65ada87,0988899292a5a406,"1a1e9a9ae2cec66c,58b0706cc0c38410,e08497f260616668,6fee6eb6b65ada87","a787a6a6b88c9cc9,e4f2f1c9743c4e33,f8de16b0f9799969,0988899292a5a406","10078e87938ca430,beb49bce8a4c1cbc,c0c08c9c2e9258a8,8080acba99e91e0f,2e5d3766c68e1626,ce866333b92c2663,f389a4b2caf4dc65,c8a5566bb1582c36,132e5dbb74e0c7bc,90528b8b129483de,dcc7d18cb2a4d973,5a9cc3e367b35d66,9c3066c4d8c0c1c2,cedab2c9b4da6439,fcfce2f2c593e68d,33f19048a182647c,599426408282fc1d,e4fe7a04e4ae8cd4,132e5cb861c08002,f2b3eb5b692496d8,7283dbe9f5d8c6d3,8f8fd06eb6da6ebb,329946310c918794,5cb0f068c0c28810,3a8cd6bb9d4e2793,093ef48993a7ca56,c60d1e3b4e9f9ebc,c6a6e1c4882444c1,ccb7da4f0783f339,32eb9d8482ccf166,cc1874e4f8e3ceb8,398be1dcd2da6cb0,2d2e9c78e183010a,e180980e12e3c389,1b162cd830e1c30e,e084d7e060636448,04c1f874ba5c2e17,13c61cf0c0800208,80e1b0c8e4f27abc,6fee6eb6b65ada87,c3b1224c71fbc6cd","130f8e1e36cad8f3,82d2268c8ccdc7c2,3cfccec68ab6e5ea,7efec2a26660870f,884412999c8e9793,8c9e393362cb9b39,306edab2acd0c459,6c5a952972e58b93,30884422d1f81cc2,f6b52e2eb7d61c84,c41c74ceb2da6431,a5c63c3819324498,c6c399cce4f47c3c,8ca4b26cd2a4d963,c0c0b8b05436984e,3370f6ed7abec9c1,65d69bfdbebec047,d88081dfd88aced4,1088c4e279fc7e1f,b032282569db96e4,b13e246850e49c34,0e0ef48992a48922,93669d73cf761ed6,c4f2d0e97c9c4e13,23ce9422468d1b36,6f83d06e361aac95,9c4f87238d0606c2,cc12a40d1f3e3063,9c9a78dceedbdd7c,b32846d6becc7099,cce6d1d8e0388ce2,632e78c4b4a4c9f2,4888c2e1783e1fa7,78fee68fb5383c6c,2090c8e4f1783c8f,f8de10f87939592d,4f3ce0d1a2c48810,3084c1f0fc7ebf4f,1e38f0e4d8b0a1c2,0988899292a5a406,3c72bbc571209c4c"
pidgey,60e060f8fb7c3c20,0607061fdf3e3c04,cf87c3c0868ce0c0,ed6d696a2e2e6a6a,c082849292c9e0c2,2c2e5eb6b66c789c,"176e4cd894a0675e,f0d2c1988c8be6f3,e1d896308e06f8ec,f1c8d4a22aaddae3,cdcc3ccf9b7040c0,c082849292c9e0c2","1088cde4d6fa1985,b0b43ce6ce2e9830,78e496f28487e0c8,7064d492a84aa430,4cccc30c26313d0c,2c2e5eb6b66c789c","ac58b9b0a840cf38,4bb6ec69e3cc9167,8c993064ccc68f6d,b7726260d4c881f2,c4e2f0f97c3c3e0f,f1c18534dae633b3,c9e4c4858582f97c,99346bd489a28c1a,c1c3e68cbae589fb,3c78c0a051b1c225,e1d894b08e06f8ec,62e9c8d4a28cd2e3,462c6cb2f47c1e0f,9988582c9b73c0c4,0ebc3080c1434262,8c34dc68202132b6,4cba70e8c3d08001,383468c080a0c18c,2e3ce0c082b0c082,bc72c8d180a0800c,c082849292c9e0c2","ca6562f2eafd0ce3,2492c86938cc6619,ce66f3d9c49c0e49,12b0b9d9d0e470b0,5cb87060c0c08000,60745ed3a4983230,6c58dc1e1ebe60c0,66d329d46ebacea7,7c3c98cea2586620,c3e1fcfa65723c5b,78e4d6f28487e0c8,b968e4d4aacab438,9ccbc9b2d0c0870f,666ee5cb26317c5c,80c2f3fe7c3dbdb1,ced3c4e9fb7bb392,c4a2f1e83cf4fe0f,e3d3e9bceefa1cce,8980e0ecbef27c8e,c2a1e874fefa1ec7,2c2e5eb6b66c789c"
pidgeotto,83c7fe7c30f01818,c1e37f3e0c0f1818,fc507a78686868a8,56f8d0d2c2c2c202,072e8cd861e4b070,038bcee438d8f2f0,"072e8cd861e4b030,cdd4464b6ba1a4b6,072e8cd861e4b070","038bcee438d8f2f0,4cd49d2d297ada12,038bcee438d8f2f0","088260f871d1fa3f,7efcf18e3cf8223c,2010482412c87008,172e9d1918302021,98caa493cb653090,0ecd1810b1828440,b3ae3e7cd8f14c1c,32998686c361b0cd,b8306f50b1aed0b3,c4d2c691c198981c,cc18678333313130,134e9831c3a7e371,1ed4d993e4cddc87,348ca6d3e0719d4e,87038486c3e1389e,67c1c4848107989c,9c9eca7232c6e8f0,71ccb661c1e16064,769ea2be3218dcac,8b2326c960b94c58,39f1cdc692a0808a,bbb596ca8492c976,309ac4d368341aa9,0884e2d1e8f4725f,a5a128064a26b29c,169b8948622d3653,072e8cd861e4b070","271e79e071748001,80c0708ec3e0bbc3,0b172d5bb76cf1ef,12884666e7f3fb7b,e6acda362c59f3b6,8044e7f772be4e3d,328a83c1e430cdc7,b3669e9e3c79f24c,e0f309f5708af432,dcb49c767ce6e6c7,cce7193633337373,378de6733c1a3871,83c06436d84cc41e,d3ce9a34f8714288,1e3ede9e3c78c184,197cdcde7e1ee686,c4848cb1b39cc0f0,71cc92797878f9d9,9186ba8293e7c4ca,2e1b9b6c3162c4e0,61704c9cb6fa1eae,2252962c5eb66c90,f3a69c34e9d3a76a,265eb870e8d0b104,5a58eb83ad9bb2c2,97266eeda94b9035,038bcee438d8f2f0"
pidgeot,c0f07e1f0e0e1c30,030f7ef87070380c,6dede9e1c5cc8988,ef57534b6f6e2723,0c84e4729c1cf8e0,c7ded8b1c2c0e018,"f269e4b21acba5cc,8c84e473ba5c5c7c,3861d3860c9de173,59913b62d6e6ec48,0c84e4729c1cf8e0","b069d892a72c5a4c,ceded831a2c4c4c0,e270349ecf467831,657623b99498c8ed,c7ded8b1c2c0e018","c42211a8d46ab61b,104822914c268283,8ec6e273b94e5c7c,e5964ba994dee892,160e82524da2f87c,c69329e4f2ff3f8f,8d4623b9acd6e863,703291cc6a4e1b33,c9bdf81eaea38319,16ac489024c08241,223058de8e7f87ab,704f81aac65c7922,b870e1c280873f70,129028495b9b3a23,c61c95b96bf3f2c0,638e3a62dc0c65a3,2e9c72e4c98284d8,a64c183549a3c6e5,d6254a9ab474d981,b62c58b529d3a284,0c84e4729c1cf8e0","4cbb75ead4a99227,176d9b76cd9bbe3e,8e9cb8316284c4c0,58962d6ad684e8b6,93879eb54dbae0c1,9c3663d890000304,4e9d3b62ca94e839,b1b376cca98d2733,6c42c086883a3c67,95caa5d6d3ecbe79,bb73e5848e011e2a,f10542a294c561bb,e2f178bcfe0e02b1,b676eb6d2526a33b,9cc756622930b07c,398ea399c4cf593a,88c2b1c86cbedee4,9acde753643a9c58,945bada6d2d1647e,92c9a4526934bade,c7ded8b1c2c0e018"
rattata,0400287c7efe3d10,2000143e7e7fbc08,2424252d2d6e6acf,8e8e8f8f87c6e0ed,2ccccbc8c4e471b3,c8842cecdcd87132,"843299ccc61a4b25,49e9d8e2e5b66cf9,1e72cd71b0b880f9,32f1c068d4cc9819,2ccccbc8c4e471b3","5eb366cc8ca1084b,6c68e4b85892c960,87b14c71f2e2fe60,b170fce9d4cce667,c8842cecdcd87132","843289cc460a2b15,c0dc92902834b43a,b164c69aa750411f,c7c6e6c2d2a61212,1e7acdb1f0d8c0f8,2088c472995c2e16,3efadfdad2d280f9,2aceca6966c4d1b1,de0a8081a0a2a265,871cb6c9ece4d820,048080c16a369c49,3769d4a38042acd3,537062d6ac881032,62ccb0664cc8d9d2,31f0d078e4cc9899,2ccccbc8c4e471b3","5eb36ecc8da00b57,fcc4b2c6cbd3d2a3,72c984a21af07d07,0c9c98acb49ab7b7,87a14c72f0e4dce0,1b265cb162c48890,ab8cac6999cc7472,83a004a4a494c060,84a7fc70fab2b259,0ec0922cc8d8e4fb,8ffefe7ca993c66d,1369d402febdc234,35f1b994caee77b1,b9ccf299cdec64b4,71f0f4e1d8cce666,c8842cecdcd87132"
raticate,007878787d7e3808,001e1e1ebe7e1c10,efc7c78f8e828280,ff6d6d25252c283a,46ca83c1c9c0f0b1,8cac3e7c6cfcf032,"62c3a2f0f16060fc,c3780e23730e7ce0,4996de449c99395a,46ca83c1c9c0f0b1","393cba707079f8c0,1c6082102081c078,6d9684ddc66663a5,8cac3e7c6cfcf032","71e9d1d0f0e070de,88c432d92c161e0b,78e6c99187899131,fc04b2a29282f81e,3dfafc0cf488d864,be82b284b1b99372,2653a944a2da6419,ad25a792a3e9649e,e0c060e0e0e08036,16166c9870e8c144,e182366dc79c9c81,2d28982c2c929a4c,f472c99aa4c9b3c6,e994c120b59294b0,dbfc7ebad1d7525a,b860c0c183860e2c,6440c080808c1020,89023cc8381852b4,39f0c1838cca1838,46ca83c1c9c0f0b1,f693a3a5a8e4e4f3","716874f4f0f8f084,265cb164c8908020,e1986c761e4e3613,c0dfa2a2b2b08087,43a0c0cfd06ee4d9,82a0a2d0626232b1,9b356ad1a2a4d927,4a5b1ab43a68d986,78fcf9f8f8f8ee93,9090c8e6f0e83c9d,38b693491cc6c60e,4bebe6cbcbb6a68d,d0b14ca6d26c329c,68d67c7b52b6d6f2,20c081a20414a5a5,e2d9fc7c3e9e8fc3,d9fdfcfe1e0e170b,6cbfc3ece363b152,21f07c3eceace6a3,8cac3e7c6cfcf032,90363a5aea98d830"
spearow,040efe7c7c3c0420,20707f3e3e3c2004,6f2d242e27262e62,cf8f8e8c8f8c8cc8,3c1898e4d8b928e4,c0e7e6d8e460e9d8,"6cd8f1e39c70e0c1,52f2c48484078d8c,2391c1a4d2ccf278,ce9ad8c4c44ecf21,8090c8c1446633d1,3c1898e4d8b928e4","c9e47038c6f1f85c,b5b0dcdade1f4ece,1b767cdab44c90c1,8ca6e4dccc840c1b,1616ec1cdd993034,c0e7e6d8e460e9d8","664cd9e3dcb0e0c1,1efa82bebeb280e0,72f2c4a486078cc8,2391c1a4d2cdf27c,346bd18a8284b182,91bbf3e3c01c1810,d9cb83a68c9c8173,3c9ecde7d178bcbe,d1c89a82989a3a32,138be5b389c4dedf,1a36a468c8e4fc31,cc98b8a099639e79,def8f2eac4880910,199ccbc6d8c2c3db,9090ca41e2623319,5032b230f0b41f03,c281a8f4ec7e9e47,71c0b29ae27a1c6e,78e4d8a2c0818084,3c1898e4d8b928e4","88cd6438c4f2f854,87a0be8282a2c0f8,b1b0dcda9e1fceec,1b767cdab44c90c1,d30934a2bade62be,76223030f4c7e3f7,642c3e9acec67e31,43860c1874e1c200,1444840e26a6a313,372e58326acc8404,a793dae9ecd8c072,48e662ea66398661,8400b088d4ea6e77,67c60c9ce4bc0c24,1616ac1cb8b93320,f0b0b0f070d20701,bc70ead088810208,71c092a690a0c388,e1d0e4b2d87e3e4e,c0e7e6d8e460e9d8"
fearow,303337161e7c0e04,0cccec68783e7020,9e9c9c9c9c1a5a5f,24262626b6b0b0f0,6167666cf4d0b819,391999c9d0f4e261,"1ebab4356b62a084,60c9c899b3366c4c,c69d3a64c8d3e659,e2cdda34f8b2249c,e7ce9cbebc9831c0,656058dfa0a40793,b1f36269ed64e1e1,2e2c2c4c3868881a,6652c8c748808000,6167666cf4d0b819","80a2d25329b9f2de,196cec663293c9cd,8c46a3d9ec349865,984ca4d3e0b2dbc6,188cc682c2e230fc,49e1e504fada1f34,7230b86948d85878,88c8c8c4e3e86ea3,99b5e40ccc1ef8f8,391999c9d0f4e261","1ebab0352962a0c0,8e9a322479eb9727,4e9c9a3264fdeb42,5bb27cebd6bb96bc,e3a7c4cd6e64286a,8c9a306ac4e8c993,fcd4142c58624488,1c3a76ccb4e9d0c3,069d3b66dce8d1a2,cf1b26da2411678f,1f37ce3e7459638e,9e3ae3dab4a8f366,f0f1e563c78638b0,8e3863e6eafe5c00,4848e3e2d6a4a8b1,6c6de96a4c40a7e4,f0981c3e3efd7a3c,8f6170f8f6da7438,d926424a6b80a098,d3e6dcb860c49193,1b26dd33e3869620,82f1e8f6782c96cb,768c5891b2a064c8,1158ac369bcd739a,66346cc4b4b4b699,98d0e1d8b4b4b6b3,6167666cf4d0b819","80a2f2536bb9fadc,8ea6b3db61281619,8dc6a6b3d94028bc,24b2c128942296c2,381ad84c89d96ba9,cea673a9d4c86436,c0d4d3cbe1b15d2e,c7a391ccd268743c,8f462399c4e070b8,0c279984c976180e,07138c82d060388e,86a318a4d2e83099,f06058391c96e372,8ee33998a880c5fe,6ded38b894daea72,c84968a9c1fd1ad8,70e6c1808340a1c3,0e3970e090a4d1e3,649bb5ad29befae2,349884e2f1d87636,20884431388e9609,be70e890e1cb962c,91cee576b2ba592c,71e5ca93264c31a6,99d3c8dcd2d29266,e6f478e4d2929232,391999c9d0f4e261"
ekans,60f079317d7efe78,060f9e8cbe7e7f1e,c7c3c0cacacada9a,6d6d6a686872727a,c682d3e3c9d0a0e0,8cbe34386cf4faf8,"bc7162c4bcb40386,88c0e1b0fc587c2c,f494acecf9b386e0,316cc2a08c90c0c1,bcbcfc78f0e1c280,b0301d97cee0e0b1,c682d3e3c9d0a0e0","c270b8dcc2d23f9e,661c78f2c0e4c0c8,d0d6cac860329ef0,33093cfac2f0fc78,c0c2c0e1f078bcde,f2f347168cf87872,8cbe34386cf4faf8","b870e9c2868c8838,1080e06168bc585a,c36034925a5a5853,63f9a0a2ba9ae27e,61c69ca29498a0a1,04c1f81cee27062c,61c0a0a0c080849c,3a65c2a1a880c0c1,3860d0a0c0c0c0c0,6864d0c07c3c9ec0,1e1c3cf6fecabec0,ad9d8b3a5ab4d961,5ebebc7878f1c284,ccf9b1a386cee0f0,b874ecb936adcbdb,64b38cc761b8cd66,1160d0b8beccfd3c,13660d1af6cc99a2,2e1e3c808082a4e4,2492c9e673b95c27,33063cb0cabcf8e1,c682d3e3c9d0a0e0","e2f168bc9eceeee3,370eb878e9c2e4a4,3cf9d3b6a5a5e534,3960d2baa2a2b881,799cc6bad6e6fa7a,4f38e0c388118bcb,79fcfafafcfedec6,a3193c7ae2f0f87c,e3f9f4fafcfcfcfc,c9090404c1c386f8,82c6c39080a480fc,4a460ea3a5d26471,8480c2e1e070bcde,cc60323a1e8cf8f0,e2d1c862914a2c24,1932ce1c79c20c99,77f9f4e282cc40c3,35984fa790cc60b8,8b83c3fefe3a9a98,1bb66c983162c408,329dc3f28cc2e038,8cbe34386cf4faf8"
arbok,1c3e3f1f1e1cff1e,387cfcf87838ff78,b3bb3c3d0f0f0e0f,999b96b7a7a5a4a5,70e4ed6bb43072b0,f1d84828d2f3b1f2,"9c30e0f060602829,181adbb6d08086c0,90888920aedbb6bf,70e4ed6bb43072b0","c6f1e8f0f9f9e36b,e7a72492f4fe9ef4,72646afa8a249202,f1d84828d2f3b1f2","bc70c0d0a0848484,801e9bb6d0c086c0,1cf3c6963094ca76,0e7ac6929cd88186,6bc28e948ddb72c7,3b2a396dd68aad67,73de78c41963664c,6edcf2f3d4329b69,961fc5a3d05660b2,a6a6a46464d35a2c,36362977c3968419,c1e074b2d8e96c6f,7269d4d2d2a840f0,5ab5766ad4d08e72,d0928990a4cad6be,f0c8700ce4528a8b,70e4ed6bb43072b0","c2e1ecf4fadedede,f6872692f4fc9ef4,c1309c96f3d6ac91,8fa19cb2c6e4781e,29bc8ed64e24b11c,23ab634994a64a19,3184e1dc623899cd,89c4b030d4b32669,96074c3af495f1b2,9a9a9ad95934a5c9,929262110490d063,7cf8d1b2e468c908,b109548494c2fdf0,a41290a9c4f48eb1,f4b66cf2daa49482,f0ccb1cfd8b4ac2a,f1d84828d2f3b1f2"
pikachu,00497376f8783820,0092ce6e1f1e1c04,ffffffc3d1525253,000000696ae8f8f8,859386e4c4d1e148,46369ed85c74786d,"c6ccc9f4d4ea76b7,8ebc72c8a0c1c880,859386e4c4d1e148","8ccc6cd0d4a89012,86c2b0ecfa1c6c1e,46369ed85c74786d","c6ccc9f4c4ea76b7,ce9c72e8a0c1c880,31c0b16062518249,9d66b381c072bd4f,bffff1c392528eec,be4232b2b3d9599c,859386e4c4d1e148,a76363670f4d3b1e,64dc983d431b463d,0371d0a2a2d5610f,401197944a462611","8ccc6cd0dca89012,8482b0e87a1c6c16,73ec72f91911826d,4699327efcb14204,0200000ca2b18ec0,82bdb2b2226465c2,46369ed85c74786d,1a313919034d2387,d984c6430d279d43,3771f4ba9a447107,f07616d6ad9c9a76"
raichu,007060f477704040,000e062fee0e0202,fffbb99898988487,fffb333232322e2d,34c4c1ccccc5d0c4,53dc0ccccc5c241c,"f7ce3c6cdeb870e2,e0dce0c0d2c36120,6462b9d86c26b350,34c4c1ccccc5d0c4","108cc3c984e271b8,f8c4f8fcb43c19da,59b862e4c89b3074,53dc0ccccc5c241c","76dcb972d8b06385,282d8cf87a1c2e13,e0dce0c0d2c361a0,6462b1d864b6515a,34c4c1ccccc5d0c4,26736171b45d3317","90c462b1e4f2394e,ea48c6e0a0c28820,f8c4f8fcb43c19da,49b872e4d89234a4,53dc0ccccc5c241c,9b31617152453317"
sandshrew,707078f8fd7e4c04,0e0e1e1fbf7e3220,8791818188888192,6d3b2b2b2b3b2b3a,c282d0818bc89809,bc3ef47e2eec6663,"e180ccc8c6e49606,0b174e1cf0d04cbc,38e3169dba8cb081,c282d0818bc89809,333363454d73467c","78feccec9cd88687,201088c1f0e4ccc2,23300342a2c2723e,bc3ef47e2eec6663,333331594d319dc1","8e3250ac0e952cba,86c4e7dcd2b4f4d4,31eca8a081e10b33,1fc7e3d9ec623238,871ef284dd69bada,ace9c88a6a6226ae,b3b4b21cd088926e,0884a2f81cce73b9,3c3268d2a2e480e1,e7d3a9c9e494e078,2663599cee320c2d,9081c99c99d2642d,b6766bdbd1848270,299c76caed4e6823,e2c76ad8c5b1617d,c190a2a050629b38,7efc8cb4a6b9c7e4,701962c4c465cf2c,2d6ce42e5a9460d4,b96452a2c4359b4a,13ce1cf0c02490c9,58629aa4d1b4ec74,63d9d6c2e0b01ad9,69232c3a76caf80c,678e3a62dcb4c4e9,79e0d4a4dcee3e1f,f3dd9cde5b642927,4cc793a984648af5,8dc239140a6cc564,71e4c2c8a4b09090,31296c52d08180c0,9b668c31e2c40820,1eba85da4cd0c104,62ebd9e1a5b284c1,19748ad1416c2266,a5b19090c2e43cda,96f283a18590c4c1,03b292b3d9cdf43e,fda29aa4a9b26401,c5b8c2e0122c2102,4edcb163e6c89020,ecd8922241c68080,f180a3a2c4c0c1e2,e188a2d0ea72bc4e,c282d0818bc89809","8eb3f5ca8f56cba2,8edc18c4b4d25054,73c8e2ea66702f33,071c3864c8b9b3e3,1e87b0de4469a2a4,ca68ecae89b19b8a,32d2b2c7f4eeb689,275e3ae0c78c3062,c3a389a4a2d8e078,18346a68d0d480e1,8b3965c288b3cf4b,f6766cc666b4d94b,6bc691ac488de93b,9290292454d8aef1,b81ca9e45c727841,78f6aae2f5b926e3,80c0cec29a621cd8,f167b99cdc590c8b,4b49d88ba596f9d4,62d9b5badc5126ad,1084c1f0fcc3f66c,e599a6c274d2c8d0,396494bce8f28764,693bcba391ace0cf,198ea391c4d2d868,61f0d4dac0888107,3044868405c96b1b,cd18366aded1ae50,4eb863d7a7c95cd9,71d8bcecdaf2f6f6,7363c9b5f47efefc,2499ce73b85c271b,87a216a4c5f43ccf,b928244052b29a7c,67d1ae747dc9bb99,5a72f6f6bcd8c1a4,96b03a7a5eb6d074,3fb0b232644cd080,40b8a2d26ab2d90f,5ce2bcf8b6cb7bbf,88c4623198ecf6fb,c8e4b6bb7d9cf67e,70f632badcfc7cb8,78e6baf488a18284,bc3ef47e2eec6663"
sandslash,083f7e7c7cfe2020,10fc7e3e3e7f0404,ffb73f3b3a3a3b17,bf9d9e919090b9ad,7072ddbce8e45248,f0b044c2e8d8946d,"e334dcb4982c2018,11cc929bed749c6c,172e5cb060c08200,7072ddbce8e45248","38d3c4d2e6cb0b67,77ccb22648d1c2c8,1088c4f2f9fcbeff,f0b044c2e8d8946d","0882e1f83c0c0683,2597cdcc545cc8c9,0078b3f0d0e860b4,80f0fcfbfe7e3e1c,84c2719ccce6f2fa,00b8a0d0d4e8687c,66db8de63b9d2e16,e100a4a4c8e968b4,5cb22468d9a1a367,e3d1a9a4a0dae078,f1984ec3d08e0612,18f0cc39b3e6cd9b,c2a331a0c666bb18,77c38af2e6869684,2e5cb873e2d0a000,1b265cb870e0c080,908880e451389cce,a9b49acda7d3e87c,c61cf2c00080c070,7cc2a286a48983c4,3cc2d68cb9a28408,38c2bc98fa72385c,f3c9a4dae432dc2e,7072ddbce8e45248,723d5e3b597d0181","279c78e0c0c89022,5b164cccd5c5ec6c,7fe102e0d4e8e9d2,3ef0c000808080c0,4ebc71c6cc98b0a0,fdc2fae4d4c0c9c1,99244e8820468890,70ffdacacc68e9d2,c5b2d3c964723a19,38746ad0f2a480e1,70e68d3cf48e9eb7,e7f0cc6330984c26,bc3a73fa9c9922e7,103ca6b0988e964e,88c4a231b8f4fa7f,2090c4e2f1f8fcfe,162e5ed831e3c68c,6ad2a60c1a34e8c1,9cc7b0fcf7f6fcf0,c1bcba9ada6e3e9c,c3b894ca62ba5e27,e3bcc2c6a0b1e3c5,306cdaa498b1c488,f0b044c2e8d8946d,3141842365417f7e"
nidoran-f,447e787c7c7c3c00,227e1e3e3e3e3c00,ffbca5a5a38a8088,ffbe2e2f2b2a2a2a,8c82e0d8d0c0d0b4,cebef8e4f4fcf4d2,"8886c0d8e0c0b0b4,3ef0c2b488597224,8c82e0d8d0c0d0b4","ee9afce4f0f8f2d2,80f0bcd2c865b15b,cebef8e4f4fcf4d2","58baf06ad2d2a4ff,88a6c0d8f0c0b0b4,c2f1c864329449ab,cc80b2a09ae43818,c7b3c8a0a0b4c171,172f5cb870c28810,030040a0a28cb18f,4e9970c894e042cc,2e5dba64d0c28408,3ef8c2d448702084,6c7ebda688b1c288,d2c61a72c6aac4b4,b9b96cc494aa22de,f360e4c2c59c0081,193062c2c7988001,316cce9b92aeb081,e380e2a3e2c46071,8c82e0d8d0c0d0b4,cdc44616964e2616,dcc7cb1d9196ded9,6ab65b2d964b61a8,69b4492492492518","e4a2b0a9a4848a00,ee9afce4f0f8f2d2,bc70ecd9b3d66d2a,ccc0b2a2a4d0e3e7,1c30e8b2d2d26071,1008c4e2719c4e13,3f7ff9e212c2720e,8d66f1ecc6f8b9c4,8844a2d974bc5e27,80e0bcd4ed31bb5e,c981029ae6729c6e,b49ca7b19caadcd2,6262c9dcd6aaab84,30f9d8bc1cc6f73e,67f0b9bc1ce6fe1f,73c98c263682f23e,38f8b83ab8dce971,cebef8e4f4fcf4d2,4cdc9d97968d9b97,c41c2c4756968464,a892254b962d71ea,69d22d5bb66d5be6"
nidorina,10131e1c7cfe7840,08c878383e7f1e02,bb999d981a191d1c,b33332b2b0a3b7b6,626630b0c9c4d090,9998f1f26cd4f436,"666630b0c8c4d090,3168948adcd2bcb6,626630b0c9c4d090","9998f1f2ecdcf436,73e9d686c4a4c292,9998f1f26cd4f436","cc98f0cac0c2ce6c,66e060a8c8949410,65e5e3c140062424,cec78789989ccee6,81808cc3e469b3b6,3160d4a2defccabc,fe82b694dcc97332,00809882dc653b5a,1226cd1920d2c2b4,80bca28ed4c8f162,6c92b17070b0fc70,c6c3d9cc96a2b28c,61d4a242d2e27098,626630b0c9c4d090,a38d95324ac36288,4986869b0e42b7bc,01244649534f5c79,0378c54b17c62d1b","c4e6f0acf4bc8cc9,98f8f96a6cd6d636,494808440591d9db,8c1c1e6ee6c68c18,1efece34d8493290,73e9d4b284c0acc2,80be92d6c46c31b3,1ffec692c44922a4,b49b4c27bba4a4d2,fec2aa86d4ec70b9,c9b672e1e1f2c0e1,9c3c64cc96a292ce,79d4bab9b4b8e1e2,9998f1f26cd4f436,3a4e56b3ad3cb9ee,6d9c9e268fbd12c2,47438d45350dc561,3fc1442112984927"
